cluster_id,observation_count,active_days,first_detection,last_detection,time_span_days,start_latitude,start_longitude,end_latitude,end_longitude,total_movement_distance_km,movement_rate_km_per_day,movement_bearing_degrees,movement_direction,movement_confidence,movement_status,direction,movement_pattern,direction_confidence,direction_confidence_score,direction_available
885,2,1,2026-08-16T08:09:00+00:00,2026-08-16T08:09:00+00:00,0.0,12.21729,79.85247,12.21729,79.85247,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
886,1,1,2026-08-16T08:09:00+00:00,2026-08-16T08:09:00+00:00,0.0,12.23862,79.08592,12.23862,79.08592,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
887,1,1,2026-08-16T08:09:00+00:00,2026-08-16T08:09:00+00:00,0.0,12.39126,80.05555,12.39126,80.05555,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
888,1,1,2026-08-16T08:09:00+00:00,2026-08-16T08:09:00+00:00,0.0,12.55336,80.08884,12.55336,80.08884,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
889,1,1,2026-08-16T08:09:00+00:00,2026-08-16T08:09:00+00:00,0.0,12.61728,80.07069,12.61728,80.07069,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
890,1,1,2026-08-16T08:09:00+00:00,2026-08-16T08:09:00+00:00,0.0,13.70646,78.71186,13.70646,78.71186,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
891,1,1,2026-08-16T08:09:00+00:00,2026-08-16T08:09:00+00:00,0.0,14.64559,79.26608,14.64559,79.26608,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
892,1,1,2026-08-16T08:09:00+00:00,2026-08-16T08:09:00+00:00,0.0,14.66595,79.14565,14.66595,79.14565,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
893,1,1,2026-08-16T08:09:00+00:00,2026-08-16T08:09:00+00:00,0.0,14.94035,79.35041,14.94035,79.35041,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
894,1,1,2026-08-16T08:09:00+00:00,2026-08-16T08:09:00+00:00,0.0,15.07026,79.59407,15.07026,79.59407,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
895,1,1,2026-08-16T08:09:00+00:00,2026-08-16T08:09:00+00:00,0.0,17.15829,78.70078,17.15829,78.70078,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
896,39,12,2026-08-16T08:11:00+00:00,2026-08-29T19:55:00+00:00,13.489,22.37585,87.28014,22.37691,87.27876,0.184,0.014,309.72,NW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
897,1,1,2026-08-16T08:13:00+00:00,2026-08-16T08:13:00+00:00,0.0,30.80121,75.47137,30.80121,75.47137,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
898,2,1,2026-08-16T08:13:00+00:00,2026-08-16T08:13:00+00:00,0.0,31.13638,74.91396,31.13638,74.91396,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
899,1,1,2026-08-16T08:13:00+00:00,2026-08-16T08:13:00+00:00,0.0,31.14149,74.88973,31.14149,74.88973,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
900,1,1,2026-08-16T08:13:00+00:00,2026-08-16T08:13:00+00:00,0.0,31.68795,75.85299,31.68795,75.85299,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
901,1,1,2026-08-16T08:54:00+00:00,2026-08-16T08:54:00+00:00,0.0,9.8602,78.09454,9.8602,78.09454,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
902,4,2,2026-08-16T08:54:00+00:00,2026-08-18T08:16:00+00:00,1.974,10.7811,78.65489,10.77677,78.64726,0.962,0.487,240.0,SW,LOW,MOVING,SW,directional,PRELIMINARY,33,True
903,1,1,2026-08-16T08:54:00+00:00,2026-08-16T08:54:00+00:00,0.0,10.98471,77.71185,10.98471,77.71185,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
904,3,1,2026-08-16T08:54:00+00:00,2026-08-16T08:54:00+00:00,0.0,11.81796,78.73866,11.81796,78.73866,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
905,1,1,2026-08-16T08:56:00+00:00,2026-08-16T08:56:00+00:00,0.0,15.34949,76.66209,15.34949,76.66209,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
906,1,1,2026-08-16T08:58:00+00:00,2026-08-16T08:58:00+00:00,0.0,26.66642,72.53803,26.66642,72.53803,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
907,1,1,2026-08-16T08:58:00+00:00,2026-08-16T08:58:00+00:00,0.0,27.32211,71.15809,27.32211,71.15809,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
908,1,1,2026-08-16T18:58:00+00:00,2026-08-16T18:58:00+00:00,0.0,27.37898,95.33293,27.37898,95.33293,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
909,4,2,2026-08-16T18:58:00+00:00,2026-08-18T20:00:00+00:00,2.043,27.6074,95.40094,27.60486,95.40223,0.309,0.151,155.64,SE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
910,2,2,2026-08-16T19:45:00+00:00,2026-08-19T20:27:00+00:00,3.029,22.943,85.96716,22.94316,85.96852,0.14,0.046,82.72,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
911,4,3,2026-08-16T19:45:00+00:00,2026-08-22T19:32:00+00:00,5.991,23.61046,85.67487,23.60728,85.67543,0.358,0.06,170.83,S,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
912,1,1,2026-08-16T19:45:00+00:00,2026-08-16T19:45:00+00:00,0.0,23.63182,86.29402,23.63182,86.29402,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
913,1,1,2026-08-16T19:45:00+00:00,2026-08-16T19:45:00+00:00,0.0,23.69549,85.36719,23.69549,85.36719,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
914,1,1,2026-08-16T19:45:00+00:00,2026-08-16T19:45:00+00:00,0.0,23.71972,85.00926,23.71972,85.00926,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
915,1,1,2026-08-16T19:45:00+00:00,2026-08-16T19:45:00+00:00,0.0,23.74472,85.50453,23.74472,85.50453,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
916,3,1,2026-08-16T19:45:00+00:00,2026-08-16T20:40:00+00:00,0.038,23.75551,85.85402,23.75551,85.85402,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
917,1,1,2026-08-16T19:45:00+00:00,2026-08-16T19:45:00+00:00,0.0,23.77694,85.99603,23.77694,85.99603,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
918,4,3,2026-08-16T19:45:00+00:00,2026-08-20T20:10:00+00:00,4.017,23.7803,85.5705,23.77931,85.57391,0.364,0.091,107.68,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
919,1,1,2026-08-16T19:45:00+00:00,2026-08-16T19:45:00+00:00,0.0,23.78436,87.08208,23.78436,87.08208,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
920,2,1,2026-08-16T19:45:00+00:00,2026-08-16T20:40:00+00:00,0.038,23.78671,85.55169,23.78671,85.55169,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
921,12,4,2026-08-16T19:45:00+00:00,2026-08-22T19:32:00+00:00,5.991,23.82362,84.5741,23.82208,84.5723,0.251,0.042,226.82,SW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
922,1,1,2026-08-16T19:45:00+00:00,2026-08-16T19:45:00+00:00,0.0,25.03663,87.39027,25.03663,87.39027,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
923,2,1,2026-08-16T19:47:00+00:00,2026-08-16T19:47:00+00:00,0.0,17.60724,83.20348,17.60724,83.20348,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
924,2,1,2026-08-16T19:49:00+00:00,2026-08-16T19:49:00+00:00,0.0,9.11272,78.39228,9.11272,78.39228,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
925,1,1,2026-08-16T20:38:00+00:00,2026-08-16T20:38:00+00:00,0.0,28.74395,76.92806,28.74395,76.92806,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
926,1,1,2026-08-16T20:38:00+00:00,2026-08-16T20:38:00+00:00,0.0,29.97257,77.51968,29.97257,77.51968,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
927,2,1,2026-08-16T20:38:00+00:00,2026-08-16T21:25:00+00:00,0.033,30.31688,74.10923,30.31688,74.10923,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
928,1,1,2026-08-16T20:40:00+00:00,2026-08-16T20:40:00+00:00,0.0,27.02486,77.7508,27.02486,77.7508,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
929,3,3,2026-08-16T20:40:00+00:00,2026-08-21T20:46:00+00:00,5.004,27.79236,75.33102,27.79147,75.33251,0.177,0.035,124.03,SE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
930,6,4,2026-08-16T20:42:00+00:00,2026-08-21T19:53:00+00:00,4.966,15.17104,76.3823,15.168,76.37878,0.507,0.102,228.18,SW,LOW,MOVING,SW,directional,MODERATE,69,True
931,1,1,2026-08-16T20:42:00+00:00,2026-08-16T20:42:00+00:00,0.0,15.22637,76.76265,15.22637,76.76265,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
932,1,1,2026-08-16T20:42:00+00:00,2026-08-16T20:42:00+00:00,0.0,16.14073,78.94716,16.14073,78.94716,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
933,1,1,2026-08-16T20:42:00+00:00,2026-08-16T20:42:00+00:00,0.0,16.6478,74.31516,16.6478,74.31516,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
934,1,1,2026-08-16T20:44:00+00:00,2026-08-16T20:44:00+00:00,0.0,10.92371,77.04568,10.92371,77.04568,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
935,1,1,2026-08-16T20:44:00+00:00,2026-08-16T20:44:00+00:00,0.0,11.10944,77.769,11.10944,77.769,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
936,1,1,2026-08-16T20:44:00+00:00,2026-08-16T20:44:00+00:00,0.0,12.14472,77.20074,12.14472,77.20074,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
937,1,1,2026-08-16T21:23:00+00:00,2026-08-16T21:23:00+00:00,0.0,27.08006,73.81753,27.08006,73.81753,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
938,1,1,2026-08-17T07:50:00+00:00,2026-08-17T07:50:00+00:00,0.0,8.77448,77.48844,8.77448,77.48844,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
939,1,1,2026-08-17T07:50:00+00:00,2026-08-17T07:50:00+00:00,0.0,9.28788,78.06084,9.28788,78.06084,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
940,1,1,2026-08-17T07:50:00+00:00,2026-08-17T07:50:00+00:00,0.0,9.4059,78.81127,9.4059,78.81127,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
941,1,1,2026-08-17T07:50:00+00:00,2026-08-17T07:50:00+00:00,0.0,9.42815,77.81285,9.42815,77.81285,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
942,1,1,2026-08-17T07:50:00+00:00,2026-08-17T07:50:00+00:00,0.0,9.48396,78.08734,9.48396,78.08734,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
943,1,1,2026-08-17T07:50:00+00:00,2026-08-17T07:50:00+00:00,0.0,9.49715,77.61008,9.49715,77.61008,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
944,1,1,2026-08-17T07:50:00+00:00,2026-08-17T07:50:00+00:00,0.0,9.7597,78.59876,9.7597,78.59876,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
945,1,1,2026-08-17T07:50:00+00:00,2026-08-17T07:50:00+00:00,0.0,9.88949,77.86798,9.88949,77.86798,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
946,1,1,2026-08-17T07:50:00+00:00,2026-08-17T07:50:00+00:00,0.0,10.08603,77.82216,10.08603,77.82216,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
947,1,1,2026-08-17T07:50:00+00:00,2026-08-17T07:50:00+00:00,0.0,10.77951,79.40924,10.77951,79.40924,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
948,1,1,2026-08-17T07:52:00+00:00,2026-08-17T07:52:00+00:00,0.0,15.5401,76.73624,15.5401,76.73624,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
949,1,1,2026-08-17T08:35:00+00:00,2026-08-17T08:35:00+00:00,0.0,9.24176,77.44679,9.24176,77.44679,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
950,1,1,2026-08-17T08:35:00+00:00,2026-08-17T08:35:00+00:00,0.0,10.03546,78.13702,10.03546,78.13702,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
951,3,2,2026-08-17T08:35:00+00:00,2026-08-18T08:18:00+00:00,0.988,13.80051,76.19548,13.80109,76.19495,0.087,0.088,318.15,NW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
952,1,1,2026-08-17T08:35:00+00:00,2026-08-17T08:35:00+00:00,0.0,13.83939,79.28998,13.83939,79.28998,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
953,1,1,2026-08-17T08:37:00+00:00,2026-08-17T08:37:00+00:00,0.0,22.92817,70.10563,22.92817,70.10563,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
954,1,1,2026-08-17T19:23:00+00:00,2026-08-17T19:23:00+00:00,0.0,27.031,94.89075,27.031,94.89075,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
955,4,1,2026-08-17T19:30:00+00:00,2026-08-17T20:25:00+00:00,0.038,10.36002,77.14763,10.36002,77.14763,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
956,1,1,2026-08-17T20:21:00+00:00,2026-08-17T20:21:00+00:00,0.0,19.92939,79.12095,19.92939,79.12095,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
957,1,1,2026-08-17T20:23:00+00:00,2026-08-17T20:23:00+00:00,0.0,10.65612,78.70348,10.65612,78.70348,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
958,1,1,2026-08-17T20:23:00+00:00,2026-08-17T20:23:00+00:00,0.0,10.91836,78.14628,10.91836,78.14628,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
959,1,1,2026-08-17T20:23:00+00:00,2026-08-17T20:23:00+00:00,0.0,10.92198,77.06261,10.92198,77.06261,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
960,1,1,2026-08-17T20:23:00+00:00,2026-08-17T20:23:00+00:00,0.0,10.93194,77.06419,10.93194,77.06419,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
961,1,1,2026-08-17T20:23:00+00:00,2026-08-17T20:23:00+00:00,0.0,11.12606,79.288,11.12606,79.288,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
962,1,1,2026-08-17T20:23:00+00:00,2026-08-17T20:23:00+00:00,0.0,11.46036,79.0536,11.46036,79.0536,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
963,11,4,2026-08-17T20:23:00+00:00,2026-08-22T20:32:00+00:00,5.006,11.81431,77.91978,11.81322,77.9205,0.144,0.029,146.96,SE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
964,2,2,2026-08-17T20:23:00+00:00,2026-08-20T20:14:00+00:00,2.994,12.74496,77.61843,12.74548,77.62041,0.222,0.074,74.93,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
965,1,1,2026-08-17T20:23:00+00:00,2026-08-17T20:23:00+00:00,0.0,13.22706,80.0965,13.22706,80.0965,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
966,2,2,2026-08-17T20:23:00+00:00,2026-08-20T20:12:00+00:00,2.992,13.39219,80.10155,13.39201,80.10139,0.026,0.009,220.85,SW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
967,1,1,2026-08-17T20:23:00+00:00,2026-08-17T20:23:00+00:00,0.0,17.06293,76.98039,17.06293,76.98039,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
968,2,2,2026-08-17T20:25:00+00:00,2026-08-18T20:51:00+00:00,1.018,8.67144,77.99295,8.66845,77.99213,0.344,0.338,195.17,S,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
969,1,1,2026-08-17T20:25:00+00:00,2026-08-17T20:25:00+00:00,0.0,9.20862,77.45641,9.20862,77.45641,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
970,1,1,2026-08-17T21:06:00+00:00,2026-08-17T21:06:00+00:00,0.0,24.65676,73.87511,24.65676,73.87511,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
971,1,1,2026-08-17T21:06:00+00:00,2026-08-17T21:06:00+00:00,0.0,24.69074,73.00394,24.69074,73.00394,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
972,1,1,2026-08-17T21:08:00+00:00,2026-08-17T21:08:00+00:00,0.0,18.80348,74.25902,18.80348,74.25902,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
973,1,1,2026-08-17T21:08:00+00:00,2026-08-17T21:08:00+00:00,0.0,18.95518,73.94185,18.95518,73.94185,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
974,2,1,2026-08-18T07:29:00+00:00,2026-08-18T07:29:00+00:00,0.0,8.64324,77.83506,8.64324,77.83506,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
975,1,1,2026-08-18T07:29:00+00:00,2026-08-18T07:29:00+00:00,0.0,8.87058,77.64359,8.87058,77.64359,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
976,2,1,2026-08-18T07:29:00+00:00,2026-08-18T08:16:00+00:00,0.033,8.88069,77.792,8.88069,77.792,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
977,2,1,2026-08-18T07:29:00+00:00,2026-08-18T07:29:00+00:00,0.0,8.92597,77.53669,8.92597,77.53669,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
978,1,1,2026-08-18T07:29:00+00:00,2026-08-18T07:29:00+00:00,0.0,9.27297,77.61015,9.27297,77.61015,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
979,1,1,2026-08-18T07:29:00+00:00,2026-08-18T07:29:00+00:00,0.0,9.34194,78.71105,9.34194,78.71105,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
980,1,1,2026-08-18T07:29:00+00:00,2026-08-18T07:29:00+00:00,0.0,9.35471,78.81271,9.35471,78.81271,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
981,3,1,2026-08-18T07:31:00+00:00,2026-08-18T08:16:00+00:00,0.031,9.31323,77.47728,9.31323,77.47728,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
982,2,1,2026-08-18T07:31:00+00:00,2026-08-18T08:16:00+00:00,0.031,9.38637,77.39041,9.38637,77.39041,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
983,1,1,2026-08-18T07:31:00+00:00,2026-08-18T07:31:00+00:00,0.0,9.41546,77.51305,9.41546,77.51305,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
984,1,1,2026-08-18T07:31:00+00:00,2026-08-18T07:31:00+00:00,0.0,9.48994,78.58805,9.48994,78.58805,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
985,2,1,2026-08-18T07:31:00+00:00,2026-08-18T07:31:00+00:00,0.0,9.74083,78.34863,9.74083,78.34863,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
